"CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CRM_ATPT_CPTD_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PD_DESC","PREM_TYP_DESC","RPT_DT","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","DAY_OF_WEEK","HOUR","TIME_OF_DAY","MONTH","SEASON","is_night","is_inside","is_completed","is_weekend"
301248054,75,"BROOKLYN","2015-11-26","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-02-17",1017036,183890,40.67135982034,-73.88181102317,"Thursday",1,"Night",11,"Fall",1,1,1,0
311166192,75,"BROOKLYN","2025-08-13","18:43:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-13",1017036,183890,40.67135982034,-73.88181102317,"Wednesday",18,"Evening",8,"Summer",0,1,1,0
312257427,75,"BROOKLYN","2025-09-02","20:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOTEL/MOTEL","2025-09-03",1017036,183890,40.67135982034,-73.88181102317,"Tuesday",20,"Evening",9,"Fall",0,1,1,0
308043934,75,"BROOKLYN","2025-06-11","00:10:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-06-13",1017036,183890,40.67135982034,-73.88181102317,"Wednesday",0,"Night",6,"Summer",1,1,1,0
299857600,75,"BROOKLYN","2010-08-13","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-01-22",1017036,183890,40.67135982034,-73.88181102317,"Friday",23,"Night",8,"Summer",1,1,1,0
317764678,75,"BROOKLYN","2024-11-10","18:00:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-20",1017036,183890,40.67135982034,-73.88181102317,"Sunday",18,"Evening",11,"Fall",0,1,0,1
311038474,75,"BROOKLYN","2025-08-11","15:35:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-11",1017036,183890,40.67135982034,-73.88181102317,"Monday",15,"Afternoon",8,"Summer",0,1,1,0
316932011,75,"BROOKLYN","2025-09-18","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-02",1017036,183890,40.67135982034,-73.88181102317,"Thursday",0,"Night",9,"Fall",1,1,1,0
317949968,75,"BROOKLYN","2025-12-24","00:15:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-24",1017036,183890,40.67135982034,-73.88181102317,"Wednesday",0,"Night",12,"Winter",1,1,1,0
306378610,73,"BROOKLYN","2025-05-13","18:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOMELESS SHELTER","2025-05-14",1008245,183796,40.67113000169,-73.9135020552,"Tuesday",18,"Evening",5,"Spring",0,1,1,0
309163660,73,"BROOKLYN","2019-01-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-07-06",1008245,183796,40.67113000169,-73.9135020552,"Tuesday",0,"Night",1,"Winter",1,1,1,0
316475267,75,"BROOKLYN","2025-11-20","05:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","STREET","2025-11-22",1017036,183890,40.67135982034,-73.88181102317,"Thursday",5,"Night",11,"Fall",1,0,1,0
317692253,73,"BROOKLYN","2025-10-02","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-18",1008245,183796,40.67113000169,-73.9135020552,"Thursday",1,"Night",10,"Fall",1,1,1,0
317763907,77,"BROOKLYN","2025-12-19","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","OTHER","2025-12-20",1003509,185018,40.67449568653,-73.9305713256,"Friday",0,"Night",12,"Winter",1,1,1,0
307259499,77,"BROOKLYN","2025-05-30","00:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-30",1003509,185018,40.67449568653,-73.9305713256,"Friday",0,"Night",5,"Spring",1,1,1,0
299929476,77,"BROOKLYN","2025-01-23","04:20:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-23",1003509,185018,40.67449568653,-73.9305713256,"Thursday",4,"Night",1,"Winter",1,1,1,0
307061085,77,"BROOKLYN","2025-05-13","11:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-26",1003509,185018,40.67449568653,-73.9305713256,"Tuesday",11,"Morning",5,"Spring",0,1,1,0
306246257,77,"BROOKLYN","2025-05-11","22:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-12",1003509,185018,40.67449568653,-73.9305713256,"Sunday",22,"Night",5,"Spring",1,1,1,1
309818469,77,"BROOKLYN","2025-07-17","16:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-18",1003509,185018,40.67449568653,-73.9305713256,"Thursday",16,"Afternoon",7,"Summer",0,1,1,0
300509723,77,"BROOKLYN","2025-02-03","17:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-04",1003509,185018,40.67449568653,-73.9305713256,"Monday",17,"Evening",2,"Winter",0,1,1,0
309632099,77,"BROOKLYN","2024-09-16","16:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-15",1003509,185018,40.67449568653,-73.9305713256,"Monday",16,"Afternoon",9,"Fall",0,1,1,0
299732051,77,"BROOKLYN","2019-08-15","11:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-20",1003509,185018,40.67449568653,-73.9305713256,"Thursday",11,"Morning",8,"Summer",0,1,1,0
314933529,77,"BROOKLYN","2025-10-23","01:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-23",1003509,185018,40.67449568653,-73.9305713256,"Thursday",1,"Night",10,"Fall",1,1,1,0
309313244,77,"BROOKLYN","2025-07-08","00:30:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-09",1003509,185018,40.67449568653,-73.9305713256,"Tuesday",0,"Night",7,"Summer",1,0,1,0
317823880,77,"BROOKLYN","2025-12-20","07:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-21",1003509,185018,40.67449568653,-73.9305713256,"Saturday",7,"Morning",12,"Winter",0,1,1,1
315477486,77,"BROOKLYN","1999-01-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-10-27",1003509,185018,40.67449568653,-73.9305713256,"Friday",0,"Night",1,"Winter",1,1,1,0
312133542,77,"BROOKLYN","2025-05-15","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-30",1003509,185018,40.67449568653,-73.9305713256,"Thursday",22,"Night",5,"Spring",1,1,1,0
314933548,113,"QUEENS","2025-10-22","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-23",1046315,187088,40.67998073847,-73.7762339072,"Wednesday",20,"Evening",10,"Fall",0,1,1,0
307804320,113,"QUEENS","2025-06-09","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-06-09",1046315,187088,40.67998073847,-73.7762339072,"Monday",2,"Night",6,"Summer",1,1,1,0
313906945,113,"QUEENS","2025-09-20","08:20:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-03",1046315,187088,40.67998073847,-73.7762339072,"Saturday",8,"Morning",9,"Fall",0,1,1,1
312740755,113,"QUEENS","2025-07-15","22:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","PARK/PLAYGROUND","2025-09-11",1046315,187088,40.67998073847,-73.7762339072,"Tuesday",22,"Night",7,"Summer",1,0,1,0
299853725,113,"QUEENS","2025-01-18","03:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-22",1046315,187088,40.67998073847,-73.7762339072,"Saturday",3,"Night",1,"Winter",1,1,1,1
309355580,113,"QUEENS","2025-07-09","13:45:00","COMPLETED","REAR OF","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-07-09",1046315,187088,40.67998073847,-73.7762339072,"Wednesday",13,"Afternoon",7,"Summer",0,0,1,0
317954480,113,"QUEENS","2025-12-25","05:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-12-25",1046315,187088,40.67998073847,-73.7762339072,"Thursday",5,"Night",12,"Winter",1,1,1,0
312793311,113,"QUEENS","2025-09-12","06:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-09-12",1046315,187088,40.67998073847,-73.7762339072,"Friday",6,"Morning",9,"Fall",0,1,1,0
306546626,113,"QUEENS","2018-02-01","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-05-16",1046315,187088,40.67998073847,-73.7762339072,"Thursday",20,"Evening",2,"Winter",0,1,1,0
303176109,113,"QUEENS","2024-12-13","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-03-19",1046315,187088,40.67998073847,-73.7762339072,"Friday",20,"Evening",12,"Winter",0,1,1,0
312733729,113,"QUEENS","2024-12-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-09-11",1046315,187088,40.67998073847,-73.7762339072,"Sunday",0,"Night",12,"Winter",1,1,1,1
310685514,113,"QUEENS","2005-11-07","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-08-04",1046315,187088,40.67998073847,-73.7762339072,"Monday",21,"Night",11,"Fall",1,1,1,0
310098380,113,"QUEENS","2020-11-12","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-23",1046315,187088,40.67998073847,-73.7762339072,"Thursday",0,"Night",11,"Fall",1,1,1,0
301519223,113,"QUEENS","2024-12-06","20:20:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-22",1046315,187088,40.67998073847,-73.7762339072,"Friday",20,"Evening",12,"Winter",0,1,1,0
313919837,113,"QUEENS","2025-10-03","20:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-03",1046315,187088,40.67998073847,-73.7762339072,"Friday",20,"Evening",10,"Fall",0,1,1,0
312284783,113,"QUEENS","2025-09-01","13:15:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-09-03",1046315,187088,40.67998073847,-73.7762339072,"Monday",13,"Afternoon",9,"Fall",0,1,1,0
310188674,113,"QUEENS","2025-04-01","12:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-07-25",1046315,187088,40.67998073847,-73.7762339072,"Tuesday",12,"Afternoon",4,"Spring",0,1,1,0
305984996,113,"QUEENS","2024-01-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-02",1046315,187088,40.67998073847,-73.7762339072,"Monday",0,"Night",1,"Winter",1,1,1,0
300314032,113,"QUEENS","2025-01-30","15:00:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-30",1046315,187088,40.67998073847,-73.7762339072,"Thursday",15,"Afternoon",1,"Winter",0,1,0,0
306560659,113,"QUEENS","2025-05-13","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","OTHER","2025-05-16",1046315,187088,40.67998073847,-73.7762339072,"Tuesday",1,"Night",5,"Spring",1,1,1,0
316105692,106,"QUEENS","2024-07-16","14:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-14",1028607,187930,40.68239827933,-73.84007215775,"Tuesday",14,"Afternoon",7,"Summer",0,1,1,0
310873948,78,"BROOKLYN","2025-08-05","22:00:00","COMPLETED","UNKNOWN","RAPE","RAPE 1","PARK/PLAYGROUND","2025-08-07",991330,187303,40.68078561263,-73.97447511622,"Tuesday",22,"Night",8,"Summer",1,0,1,0
300492810,78,"BROOKLYN","2025-02-03","06:00:00","COMPLETED","FRONT OF","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-03",991330,187303,40.68078561263,-73.97447511622,"Monday",6,"Morning",2,"Winter",0,0,1,0
309257069,106,"QUEENS","2025-07-08","11:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-07-08",1028607,187930,40.68239827933,-73.84007215775,"Tuesday",11,"Morning",7,"Summer",0,1,1,0
303901715,78,"BROOKLYN","2025-03-30","04:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-31",991330,187303,40.68078561263,-73.97447511622,"Sunday",4,"Night",3,"Spring",1,1,1,1
314197562,78,"BROOKLYN","2025-10-07","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","HOSPITAL","2025-10-09",991330,187303,40.68078561263,-73.97447511622,"Tuesday",23,"Night",10,"Fall",1,1,1,0
316648078,76,"BROOKLYN","2025-10-16","13:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-11-25",984166,188346,40.68365124069,-74.00030431202,"Thursday",13,"Afternoon",10,"Fall",0,1,1,0
313978885,76,"BROOKLYN","2025-10-02","03:20:00","COMPLETED","OPPOSITE OF","RAPE","RAPE 1","OTHER","2025-10-05",984166,188346,40.68365124069,-74.00030431202,"Thursday",3,"Night",10,"Fall",1,0,1,0
318051719,76,"BROOKLYN","2025-12-28","00:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-12-28",984166,188346,40.68365124069,-74.00030431202,"Sunday",0,"Night",12,"Winter",1,1,1,1
314680995,106,"QUEENS","2025-10-17","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-18",1028607,187930,40.68239827933,-73.84007215775,"Friday",21,"Night",10,"Fall",1,1,1,0
314984670,106,"QUEENS","2025-08-05","16:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","STREET","2025-10-23",1028607,187930,40.68239827933,-73.84007215775,"Tuesday",16,"Afternoon",8,"Summer",0,1,1,0
309900520,78,"BROOKLYN","2025-06-20","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-20",991330,187303,40.68078561263,-73.97447511622,"Friday",0,"Night",6,"Summer",1,1,1,0
306077924,78,"BROOKLYN","2025-04-01","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-08",991330,187303,40.68078561263,-73.97447511622,"Tuesday",0,"Night",4,"Spring",1,1,1,0
317486733,106,"QUEENS","2025-12-13","21:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-12-14",1028607,187930,40.68239827933,-73.84007215775,"Saturday",21,"Night",12,"Winter",1,1,1,1
316604377,76,"BROOKLYN","2025-11-25","04:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-11-25",984166,188346,40.68365124069,-74.00030431202,"Tuesday",4,"Night",11,"Fall",1,1,1,0
307735480,78,"BROOKLYN","2025-05-12","00:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","PARK/PLAYGROUND","2025-06-08",991330,187303,40.68078561263,-73.97447511622,"Monday",0,"Night",5,"Spring",1,1,1,0
315218422,78,"BROOKLYN","2025-10-12","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-10-28",991330,187303,40.68078561263,-73.97447511622,"Sunday",0,"Night",10,"Fall",1,1,1,1
308201022,106,"QUEENS","2024-02-23","14:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-06-17",1028607,187930,40.68239827933,-73.84007215775,"Friday",14,"Afternoon",2,"Winter",0,1,1,0
316217980,78,"BROOKLYN","2025-11-06","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","OTHER","2025-11-17",991330,187303,40.68078561263,-73.97447511622,"Thursday",20,"Evening",11,"Fall",0,1,1,0
315055081,106,"QUEENS","2025-10-25","00:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-25",1028607,187930,40.68239827933,-73.84007215775,"Saturday",0,"Night",10,"Fall",1,1,1,1
305356240,106,"QUEENS","2025-04-25","20:18:00","COMPLETED","FRONT OF","RAPE","RAPE 1","OTHER","2025-04-25",1028607,187930,40.68239827933,-73.84007215775,"Friday",20,"Evening",4,"Spring",0,0,1,0
308585154,78,"BROOKLYN","2025-06-24","15:40:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-06-24",991330,187303,40.68078561263,-73.97447511622,"Tuesday",15,"Afternoon",6,"Summer",0,1,1,0
303035393,79,"BROOKLYN","2025-03-17","14:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-03-17",999496,190300,40.68900139556,-73.94502653287,"Monday",14,"Afternoon",3,"Spring",0,1,1,0
300873562,81,"BROOKLYN","2025-02-09","02:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-10",1005319,190473,40.68946429526,-73.92402908995,"Sunday",2,"Night",2,"Winter",1,1,1,1
308638128,88,"BROOKLYN","2025-04-19","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-06-25",995266,190743,40.6902236042,-73.960278586,"Saturday",22,"Night",4,"Spring",1,1,1,1
302246566,81,"BROOKLYN","2025-02-22","14:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-07",1005319,190473,40.68946429526,-73.92402908995,"Saturday",14,"Afternoon",2,"Winter",0,1,1,1
311821455,79,"BROOKLYN","2025-08-24","22:05:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-25",999496,190300,40.68900139556,-73.94502653287,"Sunday",22,"Night",8,"Summer",1,1,1,1
305152147,79,"BROOKLYN","2024-09-15","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-04-22",999496,190300,40.68900139556,-73.94502653287,"Sunday",2,"Night",9,"Fall",1,1,1,1
313734049,81,"BROOKLYN","2025-09-30","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-01",1005319,190473,40.68946429526,-73.92402908995,"Tuesday",2,"Night",9,"Fall",1,1,1,0
299260859,88,"BROOKLYN","2025-01-10","15:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","GROCERY/BODEGA","2025-01-11",995266,190743,40.6902236042,-73.960278586,"Friday",15,"Afternoon",1,"Winter",0,1,1,0
316525469,81,"BROOKLYN","2025-11-22","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-23",1005319,190473,40.68946429526,-73.92402908995,"Saturday",22,"Night",11,"Fall",1,1,1,1
299929477,79,"BROOKLYN","2017-01-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-23",999496,190300,40.68900139556,-73.94502653287,"Sunday",0,"Night",1,"Winter",1,1,1,1
311460704,81,"BROOKLYN","2025-08-12","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","BAR/NIGHT CLUB","2025-08-19",1005319,190473,40.68946429526,-73.92402908995,"Tuesday",0,"Night",8,"Summer",1,1,1,0
311042016,79,"BROOKLYN","2025-08-11","12:45:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-08-11",999496,190300,40.68900139556,-73.94502653287,"Monday",12,"Afternoon",8,"Summer",0,1,1,0
313632039,81,"BROOKLYN","2025-06-04","05:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-29",1005319,190473,40.68946429526,-73.92402908995,"Wednesday",5,"Night",6,"Summer",1,1,1,0
302052672,79,"BROOKLYN","2024-12-23","18:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-03-04",999496,190300,40.68900139556,-73.94502653287,"Monday",18,"Evening",12,"Winter",0,1,1,0
299749437,81,"BROOKLYN","2024-06-25","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-20",1005319,190473,40.68946429526,-73.92402908995,"Tuesday",15,"Afternoon",6,"Summer",0,1,1,0
305831696,79,"BROOKLYN","2024-02-01","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-04",999496,190300,40.68900139556,-73.94502653287,"Thursday",20,"Evening",2,"Winter",0,1,1,0
309079227,88,"BROOKLYN","2025-06-20","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-07-03",995266,190743,40.6902236042,-73.960278586,"Friday",22,"Night",6,"Summer",1,1,1,0
299180752,81,"BROOKLYN","2024-12-17","21:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-01-09",1005319,190473,40.68946429526,-73.92402908995,"Tuesday",21,"Night",12,"Winter",1,1,1,0
311572216,79,"BROOKLYN","2025-08-10","15:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-08-21",999496,190300,40.68900139556,-73.94502653287,"Sunday",15,"Afternoon",8,"Summer",0,1,1,1
304899444,88,"BROOKLYN","2025-04-16","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-04-17",995266,190743,40.6902236042,-73.960278586,"Wednesday",0,"Night",4,"Spring",1,1,1,0
304983333,79,"BROOKLYN","2023-12-07","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-04-18",999496,190300,40.68900139556,-73.94502653287,"Thursday",23,"Night",12,"Winter",1,1,1,0
306680863,79,"BROOKLYN","2025-05-11","02:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-05-19",999496,190300,40.68900139556,-73.94502653287,"Sunday",2,"Night",5,"Spring",1,1,1,1
316987194,88,"BROOKLYN","2025-01-01","03:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-12-03",995266,190743,40.6902236042,-73.960278586,"Wednesday",3,"Night",1,"Winter",1,1,1,0
311874159,88,"BROOKLYN","2025-08-19","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-08-25",995266,190743,40.6902236042,-73.960278586,"Tuesday",1,"Night",8,"Summer",1,1,1,0
300186260,79,"BROOKLYN","2025-01-28","20:53:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-28",999496,190300,40.68900139556,-73.94502653287,"Tuesday",20,"Evening",1,"Winter",0,1,1,0
301602224,81,"BROOKLYN","2025-02-09","00:01:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-02-19",1005319,190473,40.68946429526,-73.92402908995,"Sunday",0,"Night",2,"Winter",1,1,1,1
299249636,88,"BROOKLYN","2025-01-10","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-01-10",995266,190743,40.6902236042,-73.960278586,"Friday",22,"Night",1,"Winter",1,1,1,0
307380632,79,"BROOKLYN","2025-05-30","23:20:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - PUBLIC HOUSING","2025-06-01",999496,190300,40.68900139556,-73.94502653287,"Friday",23,"Night",5,"Spring",1,1,1,0
312588620,79,"BROOKLYN","2025-09-09","09:10:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-09",999496,190300,40.68900139556,-73.94502653287,"Tuesday",9,"Morning",9,"Fall",0,1,0,0
299352445,81,"BROOKLYN","1984-08-28","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-01-07",1005319,190473,40.68946429526,-73.92402908995,"Tuesday",0,"Night",8,"Summer",1,1,1,0
311087717,88,"BROOKLYN","2025-07-16","20:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-08-12",995266,190743,40.6902236042,-73.960278586,"Wednesday",20,"Evening",7,"Summer",0,1,1,0
314296007,81,"BROOKLYN","2021-01-01","00:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-10-10",1005319,190473,40.68946429526,-73.92402908995,"Friday",0,"Night",1,"Winter",1,1,1,0
318164160,88,"BROOKLYN","2025-11-02","00:00:00","COMPLETED","OPPOSITE OF","RAPE","RAPE 1","STREET","2025-12-30",995266,190743,40.6902236042,-73.960278586,"Sunday",0,"Night",11,"Fall",1,0,1,1
317778187,88,"BROOKLYN","2025-11-25","17:30:00","COMPLETED","INSIDE","RAPE","RAPE 1","PARK/PLAYGROUND","2025-12-20",995266,190743,40.6902236042,-73.960278586,"Tuesday",17,"Evening",11,"Fall",0,1,1,0
311713242,83,"BROOKLYN","2025-08-21","23:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","BAR/NIGHT CLUB","2025-08-23",1007052,193757,40.6984738177,-73.91776898122,"Thursday",23,"Night",8,"Summer",1,1,1,0
313612715,84,"BROOKLYN","2025-09-27","23:00:00","COMPLETED","FRONT OF","RAPE","RAPE 1","STREET","2025-09-29",988902,192641,40.69543880812,-73.9832253756,"Saturday",23,"Night",9,"Fall",1,0,1,1
308209323,102,"QUEENS","2024-11-14","00:01:00","COMPLETED","FRONT OF","RAPE","RAPE 1","STREET","2025-06-17",1030953,194101,40.69932415739,-73.83157088767,"Thursday",0,"Night",11,"Fall",1,0,1,0
312948542,83,"BROOKLYN","2025-09-13","22:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-09-15",1007052,193757,40.6984738177,-73.91776898122,"Saturday",22,"Night",9,"Fall",1,1,1,1
306643770,83,"BROOKLYN","2025-04-20","18:00:00","ATTEMPTED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-05-18",1007052,193757,40.6984738177,-73.91776898122,"Sunday",18,"Evening",4,"Spring",0,1,0,1
315821253,83,"BROOKLYN","2024-02-27","01:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE - APT. HOUSE","2025-11-10",1007052,193757,40.6984738177,-73.91776898122,"Tuesday",1,"Night",2,"Winter",1,1,1,0
309773744,102,"QUEENS","2025-07-09","03:00:00","COMPLETED","INSIDE","RAPE","RAPE 1","RESIDENCE-HOUSE","2025-07-17",1030953,194101,40.69932415739,-73.83157088767,"Wednesday",3,"Night",7,"Summer",1,1,1,0
